No,book_links,book_ids,book_titles,book_authors,book_sub_categories,book_ratings,book_rated_times,book_public_dates,book_downloads,book_pages,book_desciptions,book_images
77,/drama/To-Morrow-Tomorrow,1438602049,To Morrow Tomorrow,Mike Bozart,Drama,Rating: 5,1 times,Aug 2015,256,119,"On a majestic March day in 1983, the author and the late Frank von Peck - while under the influence of a strange psychoactive elixir - traipse around Morrow Mountain State Park (NC). Eventually finding by forked chance, a magical green pond in the middle of knowhere. [sic] Soon their thoughts and...",/drama/To-Morrow-Tomorrow
78,/drama/Fugitive-Max-Carla-Series-Book-3,1436614296,Fugitive Max & Carla Series Book 3,John Day,Drama,Rating: 5,1 times,Jul 2015,524,288,"RRead this after Extinction Event followed by Fire IceCarla is kidnapped, Max is injured and had amnesia. He is deemed a terrorist and is running for his life. He and a psychotic girlfriend rob to get enough money to live abroad in luxury. Their plane crashes and they are trapped on a tropical...",/drama/Fugitive-Max-Carla-Series-Book-3
79,/drama/Fire-Ice-Max-Carla-Series-Book-2,1436613235,Fire Ice Max & Carla Series Book 2,John Day,Drama,Rating: 5,1 times,Jul 2015,513,161,"Read Extinction Event first Max uncovers a threat to New York while evading capture by the CIA. Carla is under attack in Afghanistan by the police and Taliban, as she breaks out a woman engineer from a notorious prison. What is the diabolical connection between vanishing ships in the Bermuda...",/drama/Fire-Ice-Max-Carla-Series-Book-2
80,/poetry/Messages-of-Light-and-Love,1436416247,Messages of Light and Love,Donna  Solitario,Poetry,Rating: 5,2 times,Jul 2015,680,96,"""Messages of Light and Love"" are heartfelt poems written by the Author during the last four years. They include: Relationships, Spirituality, Life, Nature, Grief and loss. They will enable the reader to look through different eyes, on a myriad of topics. Adversity, faith, hope, insight Light and...",/poetry/Messages-of-Light-and-Love
81,/drama/Extinction-Event-Max-Carla-Series-Book-1,1436271435,Extinction Event Max & Carla Series Book 1,John Day,Drama,Rating: 5,2 times,Jul 2015,781,395,"A chance encounter with Carla Day, tips Max Fortune into her world of romance, glamour, wealth, excitement and mortal danger. The girl's guardian and mastermind behind a secretive global empire draws Max into his circle. Max and Carla outthink and fight cunning and ruthless adversaries who seek...",/drama/Extinction-Event-Max-Carla-Series-Book-1
82,/drama/Family-Lies,1431060145,Family Lies,A.George,Drama,Rating: 1,1 times,May 2015,771,118,I wish my skin wasn't so light. Where is my sunscreen at. I forgot it was here my whole life. Who's going to find out about my kids. I thought my grand ma was dead. Who has the papers on me? Whats will happen if i tell the truth now? All that suppose to be minds. I will never love like this again...,/drama/Family-Lies
83,/drama/Becca-Lost-and-Found,1430798406,Becca; Lost and Found,Noo Writer,Drama,Rating: 5,1 times,May 2015,973,86,"A teenage orphan is rescued from trouble and learns the meaning of love, family and forgiveness. A sweet, funny, dramatic and heartwarming story of the power of unconditional love, support and acceptance.",/drama/Becca-Lost-and-Found
84,/drama/Rambo-Year-One,1430257149,Rambo Year One,Wallace Lee,Drama,Rating: 5,2 times,Apr 2015,809,176,"1967, Fort Bragg; fifty young men are about to face the insanely grueling Fifth Special Forces' selection program, run by the infamous Samuel 'The Beast' Trautman. 
Along with nonstop rain, bitterly cold temperatures, chronic fatigue and tests which went far beyond the sense of reason, eight of...",/drama/Rambo-Year-One
85,/drama/Ice-Age,1428207409,Ice Age,Barbara Waldern,Drama,Rating: 2.33,3 times,Apr 2015,527,111,"This short novel would be suitable for readers aged 12 and older. Feeling cold and detached, members of the McLaren family cross paths with some inspiring people and find a way to face challenges and refresh life. A grandmother's 70th birthday celebration thaws out their lives.",/drama/Ice-Age
86,/drama/The-Night-Queen,1426061359,The Night Queen,Birister Sharma,Drama,Rating: 4,1 times,Mar 2015,1386,152,"Rani was once a simple and naive village girl; unknown to the external world. When her uncle, Raghu brought her to town under the pretext of seeing her ailing sister, he sold her to a sex agent and was dragged int the world of prostitution.  

She is young. She is beautiful. She is hot. She is...",/drama/The-Night-Queen
87,/drama/You-Me-Ocean-of-Luv-Sacrifice,1426058885,You & Me... Ocean of Luv & Sacrifice,Birister Sharma,Drama,Rating: 2,2 times,Mar 2015,523,174,"'You & Me' is a story of a young girl, Rupali. She became a mother without getting married. Nobody knows who the father was and she couldn't disclosed who he is. Rupali's mother and the entire society cursed, tortured and humiliated her. She was sinner in their eyes. They punished her. They tried...",/drama/You-Me-Ocean-of-Luv-Sacrifice
88,/drama/When-the-Lamb-Hunts,1425599515,When the Lamb Hunts,Oma Didi,Drama,Rating: 3.6,5 times,Mar 2015,2060,73,"This story is set in Nigeria, Africa with attention to the twin plagues of the country: child abuse and child trafficking. Like the protagonist in the story, a lot of children especially young girls are sent away from their homes at very tender ages, to serve as maids to wealthy families. Some of...",/drama/When-the-Lamb-Hunts
89,/drama/To-Eat-the-World,1425396099,To Eat the World,Gary J Byrnes,Drama,Rating: 2,1 times,Mar 2015,497,156,"Everyone must die during dessert. Can Sophie save New York and the world? In the dying days of World War Two, Nazi rocket scientists were spirited to America to give the United States a strategic edge in the atomic arms race. Some of the Nazis built a secret empire in New York, founded on looted...",/drama/To-Eat-the-World
90,/drama/4Score,1423167096,4Score,Casey Bell,Drama,Rating: 3,1 times,Feb 2015,297,78,"Thrilling, stimulating, electrifying, musically-exciting and exhilarating. Entertaining drama, music, dance, and hot Boys. More than a book, it’s a wild, live journey to a place filled with music. 4Score!",/drama/4Score
91,/drama/Crystal-Fountain,1423145559,Crystal Fountain,Casey Bell,Drama,Rating: 1,1 times,Feb 2015,234,46,"Jeremy Winters takes us on a journey through Crystal Fountain. Crystal Fountain is a development filled with mansion type homes. Sharing his memories of friends, family, barbeques, outings, racism, suicide, abuse, and much more that will make you laugh, cry, and feel like you grew up in Crystal...",/drama/Crystal-Fountain
92,/drama/The-Beginning-Dukkha-Fate-Series-0-5,1423053789,"The Beginning (Dukkha Fate Series, #0.5)",Christina OW,Drama,Rating: 5,1 times,Feb 2015,236,40,"All Ashat wanted was to marry the love of his life Rosa, have several strong sons, and make his tribe proud when his time to be clan chief arrived. Jealousy and fate are about to change his plans.Baku, his lifelong arch nemesis, also wants Rosa and the chieftaincy that comes with marrying her. He...",/drama/The-Beginning-Dukkha-Fate-Series-0-5
93,/drama/Ayanna,1420216084,Ayanna,Den Warren,Drama,Rating: 3,1 times,Jan 2015,584,177,"In a world where many people kill for their daily needs, a young girl, who spent her formative years among a clan of cannibals, is now under the guidance of a militaristic community, where she learns the ways of war.

Ayanna may be read as a stand-alone story, or as a sequel to the novel, Kings...",/drama/Ayanna
94,/drama/Tragedy-of-King-Hamlet-Prince-Claudius-and-Queen-Gertrude,1418558326,"Tragedy of King Hamlet, Prince Claudius, and Queen Gertrude",Laurence Robert Cohen,Drama,Rating: 0,0 times,Dec 2014,270,73,"We can hardly conceive of anything more classic in theater and literature than Shakespeare.  However, classics are classics because they keep asking us questions about ourselves, and we keep asking questions about them.  The question I began to ask about Hamlet as a play and a history is thisWhat...",/drama/Tragedy-of-King-Hamlet-Prince-Claudius-and-Queen-Gertrude
95,/drama/Piracy-Episode-One-A-Dellinger-Brothers-Drama-Episode-1-of-6,1417765043,"Piracy: Episode One (A Dellinger Brothers Drama, Episode 1 of 6)",Gary Cecil,Drama,Rating: 0,0 times,Dec 2014,178,64,"In 1997, there was Netflix. In 2002, there was Redbox. And in 2006, there were the Dellinger brothers.PIRACY is the story of brothers Tad and Leif Dellinger and their rise to the top, selling pirated movies. Guns, murder, cars, and sex will pave the way in this explosive new book series by author...",/drama/Piracy-Episode-One-A-Dellinger-Brothers-Drama-Episode-1-of-6
96,/drama/Onto-the-Stage-Slighted-Souls-and-Other-Stage-and-Radio-Plays,1415804821,Onto the Stage - Slighted Souls and Other Stage and Radio Plays,BS Murthy,Drama,Rating: 0,0 times,Nov 2014,131,149,"This is a compendium of the author’s stage and radio plays.
""Slighted Souls"" is a poignant love story set in rural Telangana, beset with feudal exploitation of the downtrodden dalits.  
""Men at work on Women at work"" is a tragi-comic episode depicting the fallout of sexual harassment at the...",/drama/Onto-the-Stage-Slighted-Souls-and-Other-Stage-and-Radio-Plays
97,/drama/Soul-Journaling-Lessons-from-the-Past,1415314024,Soul Journaling/Lessons from the Past,Karen Valiquette,Drama,Rating: 4.67,3 times,Nov 2014,813,116,"Karen's life was changing and she seemed helpless to stop it. Her husband of almost 30 years, her soulmate, was responding to the manipulations of a younger woman. She was afraid that if she made him make a choice, she might not win. But that was not the case. Their love prevailed and the very...",/drama/Soul-Journaling-Lessons-from-the-Past
98,/drama/Unique-or-Eunuch,1413977755,Unique or Eunuch?,David H McKey,Drama,Rating: 3,5 times,Oct 2014,546,212,"A much abused 15 year-old barmaid from the East End of London and is sold as a “wife” to a farmer in the Cape of Good Hope Province in Marie, South Africa by an unscrupulous Pastor. The farmer treats her as a chattel abusing her constantly. Her life improves considerably when the farmer dies...",/drama/Unique-or-Eunuch
99,/drama/A-Walk-Through-the-Mormon-Paradox-into-the-New-Age-Quantum-Shift-of-the-Interconnected-Consciousness-Throughout-the-Paradox,1412838545,A Walk Through the Mormon Paradox into the New Age Quantum Shift of the Interconnected Consciousness Throughout the Para,George Mckenna,Drama,Rating: 0,0 times,Oct 2014,146,156,"Where comedy meets divinity, with the use of synchronicity,  yet stressing simplicity in keeping with the trinity,  making straight the way of the Lord, so we don't loose to many, when he says all aboard. So heal. ",/drama/A-Walk-Through-the-Mormon-Paradox-into-the-New-Age-Quantum-Shift-of-the-Interconnected-Consciousness-Throughout-the-Paradox
100,/drama/On-Cloudless-Days,1412293077,On Cloudless Days,Oliver Swinford,Drama,Rating: 5,4 times,Oct 2014,508,225,"An American fairytale of a doomed twenty-first-century mind, told with an eerily accessible prose-style that is minimalistic and cinematic.",/drama/On-Cloudless-Days
101,/drama/Terror-s-Child,1408964395,Terror's Child,R.A.Parr,Drama,Rating: 4.5,6 times,Aug 2014,1603,313,"Christian Fiction: The harrowing journey into a world unknown against an enemy unseen. Two men pursue answers following a murder and child abduction. With a pledge to abandon lies, each man vows to seek the truth beyond the shores of what he has known and accepted all his life. But first a task...",/drama/Terror-s-Child
102,/drama/The-Box,1408397619,The Box,Marina Apostolou,Drama,Rating: 3,1 times,Aug 2014,256,50,"“We need each other”… what a cliché phrase, mentioned thousands of times but inapplicable. Are we really informed about transplantations in Greece? How tragic is the truth on that specific issue in our country? Demonization, taboo, hesitation till the “evil” knocks on our door and then...",/drama/The-Box
103,/drama/Anastasious,1406867303,Anastasious,Christina sophie,Drama,Rating: 5,1 times,Jul 2014,332,41,"When a king sets his taxes high, Anastasious goes to Greece with her husband to convince the King of Greece to start a war with the Irish King.  How will it end?",/drama/Anastasious
104,/drama/Anne,1406744391,Anne,Carmen Stevens,Drama,Rating: 2,1 times,Aug 2014,1609,544,"Young Anne is a haughty, desperate orphan struggling to live on the streets of eighteenth-century England. Through her isolated years, a hope was planted within her that fate would favor her and give her true, lasting happiness. When the chance finally comes for Anne to achieve her dreams, she...",/drama/Anne
105,/drama/Truth-to-Tell,1406543342,Truth to Tell,R.A.Parr,Drama,Rating: 5,10 times,Jul 2014,817,147,"Christian fiction. A deceptively honest tale of a man faced with a horrible dilemma; to confess his most secret sin or lose the life of a loved one.
Note: None of my books have been professionally copy edited, too expensive at present. I will correct faults as I find them (and I'm sure there are...",/drama/Truth-to-Tell
